update,episodes,rollout_steps,mean_cost,mean_reward,mean_decisions,mean_branches,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,fixed_greedy_cost,elapsed_seconds
70,1120,71,7.370022015520853,-7.370022015520853,4.4375,4.35625,-0.12523022014647722,15.019322752952576,0.623978529125452,0.00045720901005097403,0.0,8.283185307179586,39.3502236000495
71,1136,76,8.455475688725958,-8.455475688725958,4.75,4.060863095238095,-0.01652289554476738,34.72515940666199,0.5725090354681015,0.0006367299888552225,0.010416666977107525,8.283185307179586,40.009500200045295
72,1152,71,7.976769719767665,-7.976769719767665,4.4375,4.735416666666667,0.10539411520585418,49.77887725830078,0.4667133390903473,0.0013168046394866906,0.01785714365541935,8.283185307179586,40.64194070000667
73,1168,69,3.8971238521234057,-3.8971238521234057,4.3125,4.744791666666667,-0.06825490668416023,17.412091493606567,0.6363000012934208,5.446036789180653e-05,0.0,8.283185307179586,41.18658920004964
74,1184,67,4.593750000000001,-4.593750000000001,4.1875,4.527976190476191,0.04350865329615772,19.59408390522003,0.5610896348953247,0.0011177977625038693,0.0416666679084301,8.283185307179586,41.81909160001669
75,1200,71,5.9339050506570175,-5.9339050506570175,4.4375,3.8229166666666665,0.08950030943378806,22.177922248840332,0.5946474187076092,0.00024557462194252366,0.0,8.283185307179586,42.48177310009487
76,1216,72,7.066648163397449,-7.066648163397449,4.5,4.541666666666667,-0.14825914287939668,16.180868446826935,0.5453199930489063,8.346639515366405e-05,0.0,8.283185307179586,43.17041370004881
77,1232,71,4.723451377451915,-4.723451377451915,4.4375,4.356770833333333,-0.10511380759999156,13.599863767623901,0.4739491455256939,0.0004742558104311456,0.0,8.283185307179586,43.82220050005708
78,1248,65,4.085177066177872,-4.085177066177872,4.0625,5.110664682539682,0.010796100948937237,8.575765542685986,0.41208299063146114,5.843705730512738e-05,0.0,8.283185307179586,44.37822780001443
79,1264,61,4.282079821081698,-4.282079821081698,3.8125,5.063020833333334,-0.0020776531939610265,30.503845691680908,0.4789089858531952,1.5328775418765872e-05,0.0,8.283185307179586,45.024792100070044
80,1280,67,4.785951377451914,-4.785951377451914,4.1875,5.071875,-0.21984636038541794,7.443964883685112,0.4746940890327096,0.00010230846295899987,0.0,8.283185307179586,45.98755900003016
81,1296,64,3.3260509183012763,-3.3260509183012763,4,4.191071428571428,-0.002526074880734086,12.930206775665283,0.44216397404670715,1.9207014702260494e-05,0.0,8.283185307179586,46.346701800008304
82,1312,73,4.6872233929727685,-4.6872233929727685,4.5625,4.580431547619048,0.04618825577199459,15.198885202407837,0.5105353035032749,0.0005458269556015694,0.001953125,8.283185307179586,46.80210860003717
83,1328,73,4.361725688725958,-4.361725688725958,4.5625,4.527604166666666,-0.13365878292825073,9.868732869625092,0.39372751116752625,5.915295912473084e-05,0.0,8.283185307179586,47.13718000007793
84,1344,63,6.400718801466388,-6.400718801466388,3.9375,5.086458333333333,-0.0037827793437621438,18.152313709259033,0.48488087207078934,5.02462423810357e-05,0.0,8.283185307179586,47.43429960007779
85,1360,68,4.069414233669777,-4.069414233669777,4.25,5.046428571428572,-0.011151895159855485,15.187800914049149,0.6173830702900887,0.00021630170886055566,0.00390625,8.283185307179586,47.75702890008688
86,1376,67,3.6526550506570175,-3.6526550506570175,4.1875,4.008854166666667,-0.12258225888945162,12.902066219598055,0.41934605594724417,0.0003749972018649572,0.0,8.283185307179586,48.0592098000925
87,1392,72,4.687776607027233,-4.687776607027233,4.5,4.599107142857143,-0.08352038462180644,13.553386270999908,0.5407193303108215,0.00013801253226120025,0.0,8.283185307179586,48.37905240000691
88,1408,63,3.0088495408493623,-3.0088495408493623,3.9375,5.168898809523809,-0.003107413677276849,6.714969158172607,0.4685812219977379,4.5419684965963825e-05,0.0,8.283185307179586,48.65080599999055
89,1424,72,5.242810101314036,-5.242810101314036,4.5,5.043154761904762,-0.05131486780010164,9.713039517402649,0.5822658464312553,9.21064056456089e-05,0.0,0.42920367320510344,48.968703799997456
90,1440,62,3.0268252295753197,-3.0268252295753197,3.875,5.723958333333333,-0.003594626385282851,8.36776614189148,0.43129144608974457,5.4477684670928284e-05,0.0,0.42920367320510344,49.26293369999621
91,1456,61,3.214048622548087,-3.214048622548087,3.8125,5.248511904761905,-0.004285548189578492,9.25015640258789,0.39521874487400055,6.257336485759879e-05,0.0,0.42920367320510344,49.538643500069156
92,1472,67,3.4510509183012763,-3.4510509183012763,4.1875,5.221875,0.05050815991126001,16.926004022359848,0.5840989761054516,0.00015104189529324685,0.001953125,0.42920367320510344,49.870215700007975
93,1488,68,3.9339050506570175,-3.9339050506570175,4.25,5.367559523809524,-0.11748123250436038,9.460545003414154,0.48606364242732525,7.560389349237084e-05,0.0,0.42920367320510344,50.18664650002029
94,1504,75,5.688053214054466,-5.688053214054466,4.6875,4.812202380952381,-0.03376396175008267,15.480563580989838,0.47942471131682396,0.000687386484802488,0.00390625,0.42920367320510344,50.51484000007622
95,1520,57,2.8982302802323363,-2.8982302802323363,3.5625,6.821279761904762,-0.002183909440645948,3.711113214492798,0.36511601507663727,2.0598339119715092e-05,0.0,0.42920367320510344,50.78809869999532
96,1536,68,5.241150459150638,-5.241150459150638,4.25,4.488541666666666,-0.05554111930541694,34.38045144081116,0.4368409998714924,0.00037213071846053936,0.00390625,0.42920367320510344,51.1679196000332
97,1552,70,5.53982293382213,-5.53982293382213,4.375,5.0494047619047615,0.19777198787778616,47.21803745627403,0.511656679213047,0.0003683235654321493,0.001953125,0.42920367320510344,51.50498020008672
98,1568,66,2.2278761478765947,-2.2278761478765947,4.125,4.756547619047619,0.028451945108827204,6.56587827205658,0.34411935321986675,9.389268234372139e-05,0.0,0.42920367320510344,51.80086770001799
99,1584,72,4.102876147876596,-4.102876147876596,4.5,4.432738095238095,-0.04535395372658968,8.835654705762863,0.43683893606066704,0.00012520156815298833,0.0,0.42920367320510344,52.11082350008655
100,1600,69,3.503871556370216,-3.503871556370216,4.3125,5.386458333333334,0.06662077317014337,6.017506435513496,0.4538564644753933,0.0006517977360092075,0.0,0.42920367320510344,52.42814820003696
101,1616,59,3.428097245096172,-3.428097245096172,3.6875,5.936458333333333,-0.0031751669756872047,9.228810787200928,0.39350976794958115,4.6044586724747205e-05,0.0,0.42920367320510344,52.690966200083494
102,1632,58,2.6025995408493623,-2.6025995408493623,3.625,5.3875,-0.0004355365439048242,7.040667176246643,0.3327449783682823,4.60009125902161e-06,0.0,0.42920367320510344,52.949412400019355
103,1648,73,2.710177066177871,-2.710177066177871,4.5625,4.453125,-0.048134783282876015,4.817419424653053,0.4332321770489216,5.754568462634779e-05,0.0,0.42920367320510344,53.27104550006334
104,1664,62,3.8578541323557416,-3.8578541323557416,3.875,6.483333333333333,-0.0038262968197568803,9.177450895309448,0.3964475840330124,6.679421585431555e-05,0.0,0.42920367320510344,53.543570100096986
105,1680,75,4.441924770424682,-4.441924770424682,4.6875,4.304166666666666,0.04369150078855455,5.524408757686615,0.4175155647099018,1.7858943913040548e-05,0.0,0.42920367320510344,53.86927280004602
106,1696,58,2.6344027549038276,-2.6344027549038276,3.625,5.31875,-0.0038300875638579424,10.908673763275146,0.34090788662433624,3.8292643239401514e-05,0.0,0.42920367320510344,54.13028919999488
107,1712,75,3.0580752295753193,-3.0580752295753193,4.6875,4.202157738095238,-0.031493123969994485,7.442497611045837,0.2958944053389132,0.00021913037436538385,0.0,0.42920367320510344,54.46283580001909
108,1728,68,2.776825229575319,-2.776825229575319,4.25,5.703645833333334,-0.06872086389921606,5.835651874542236,0.4382037241011858,0.00016158295329660177,0.001953125,0.42920367320510344,54.77059890003875
109,1744,70,4.228152754903828,-4.228152754903828,4.375,5.135714285714286,-0.11609549331478775,7.778364077210426,0.34718439914286137,7.522177957142162e-05,0.0,0.42920367320510344,55.09718140005134
110,1760,57,3.0707963267948966,-3.0707963267948966,3.5625,5.50625,-0.0053829153164355326,6.624977469444275,0.33513908088207245,0.00014428558870349661,0.0,0.42920367320510344,55.35166080005001
111,1776,59,2.1742256887259575,-2.1742256887259575,3.6875,5.058333333333334,-0.0008738429997889874,6.777855157852173,0.3609043136239052,7.084996923367726e-06,0.0,0.42920367320510344,55.60981980001088
112,1792,60,1.6391041323557418,-1.6391041323557418,3.75,4.970833333333333,-0.004271700442768811,5.190476655960083,0.45285530388355255,7.428676076415286e-05,0.0,0.42920367320510344,55.8772517000325
