update,episodes,rollout_steps,mean_cost,mean_reward,mean_decisions,mean_branches,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,fixed_greedy_cost,elapsed_seconds
1,64,429,41.55807381655875,-41.55807381655875,6.703125,3.893284970238095,-0.014348247030284256,632.0970306396484,1.0812583900988102,1.0096863178432613e-05,0.0,8.283185307179586,1.7143794000148773
2,128,411,39.64594709474387,-39.64594709474387,6.421875,4.440804247835498,0.011766799056204036,561.873857498169,1.1306095235049725,2.528549187985618e-05,0.0,8.283185307179586,3.6577663000207394
3,192,376,34.862554096791094,-34.862554096791094,5.875,4.241304225288601,-0.004296590147229533,437.70115152994794,1.128115326166153,4.8514199155154834e-05,0.0,0.42920367320510344,5.195161500014365
4,256,377,31.6769898749762,-31.6769898749762,5.890625,4.169481646825397,-0.005759825192702313,272.6816050211589,1.1299596230189006,0.0001230922479938575,0.0,0.7123889803846897,6.702792100026272
5,320,419,40.15251533412684,-40.15251533412684,6.546875,4.032538555194805,-0.007597350224386901,499.5630054473877,1.0591483227908611,0.0006743745743733598,0.002762276795692742,0.42920367320510344,8.338027500081807
6,384,395,32.943928522852794,-32.943928522852794,6.171875,4.1890625,-0.07310116849839687,251.11794471740723,1.08243053779006,0.001891794600396679,0.01740056835114956,0.42920367320510344,9.971641200012527
7,448,360,22.22732222731385,-22.22732222731385,5.625,4.353008883477633,-0.0286140152408431,157.45402908325195,1.0960875650246937,0.0024798535547840097,0.022786458488553762,0.42920367320510344,11.389184100087732
8,512,343,22.670837017139597,-22.670837017139597,5.359375,4.60492931547619,-0.033198332569251456,148.12113253275552,1.03249953687191,0.0039923988515511155,0.04608177673071623,0.42920367320510344,12.794001500005834
9,576,342,20.02834562621406,-20.02834562621406,5.34375,4.815407986111111,-0.03301740732664863,171.03784052530924,0.9670348664124807,0.00520597420836566,0.0642411579998831,0.42920367320510344,14.317480400088243
10,640,304,12.147884050442775,-12.147884050442775,4.75,4.939769345238095,-0.03555131412576884,78.84924411773682,0.8988348742326101,0.004008481822287043,0.04622395879899462,0.42920367320510344,15.572402500081807
11,704,292,10.697801021234053,-10.697801021234053,4.5625,5.130022321428571,-0.019975640112534165,82.4441967010498,0.8213034768899282,0.006698769597278442,0.06495949191351731,0.42920367320510344,16.762389700044878
12,768,294,10.576465357836604,-10.576465357836604,4.59375,5.0422433035714285,-0.06211383376891414,52.995823542277016,0.7301079779863358,0.004814362767016671,0.049616227547327675,0.42920367320510344,17.96375810005702
13,832,299,8.839186690558943,-8.839186690558943,4.671875,4.584449404761905,-0.061408389902984105,42.56772184371948,0.6346509357293447,0.004962221292468409,0.03769985462228457,0.42920367320510344,19.17059110000264
14,896,275,5.961144719767665,-5.961144719767665,4.296875,5.14609375,-0.04044863426436981,29.31051206588745,0.6384726464748383,0.0038526631833519787,0.03268914483487606,0.42920367320510344,20.36181160004344
15,960,257,3.100663762664255,-3.100663762664255,4.015625,5.189322916666667,0.3566744128863017,11.243595535556475,0.5173208216826121,0.00045945937624007155,0.0032552083333333335,0.42920367320510344,21.458977100090124
16,1024,248,4.514449655637022,-4.514449655637022,3.875,5.970833333333333,-0.02328794216737151,16.737820982933044,0.5225906409323215,0.0034695630547503242,0.02936197933740914,0.42920367320510344,22.511795600061305
17,1088,261,3.665652754903828,-3.665652754903828,4.078125,5.11860119047619,0.07576982770115137,9.787863175074259,0.520670427630345,0.0035145163749537764,0.05026041716337204,0.42920367320510344,23.60475930001121
18,1152,282,4.45056709150638,-4.45056709150638,4.40625,4.402511160714286,-0.011059988600512346,10.83318050702413,0.4414871782064438,0.0019777009104776275,0.01422275664905707,0.42920367320510344,24.761117900023237
19,1216,277,4.030697021448296,-4.030697021448296,4.328125,4.543303571428572,-0.022434885303179424,20.415563106536865,0.45930687089761096,0.002947873101220466,0.026227678793172043,0.42920367320510344,25.959294200059958
20,1280,257,3.304964107027233,-3.304964107027233,4.015625,5.099125744047619,-0.1018426554898421,8.673448850711187,0.4389435313642025,0.0013654071177976828,0.010416666666666666,0.42920367320510344,27.049613300012425
21,1344,261,2.734513303513617,-2.734513303513617,4.078125,4.668731398809523,0.09599705847601096,6.552585204442342,0.429560328523318,0.0011168375646472366,0.0078125,0.42920367320510344,28.14356019999832
22,1408,277,3.383780624595315,-3.383780624595315,4.328125,4.68218005952381,0.018486213094244402,4.244963725407918,0.4432431310415268,0.0010216939808742609,0.010416666666666666,0.42920367320510344,29.31095610000193
23,1472,282,4.46985619260617,-4.46985619260617,4.40625,4.9787574404761905,-0.001965346047654748,14.457303245862326,0.41479719678560895,0.01789295140163934,0.04266826963673035,0.42920367320510344,30.533888500067405
24,1536,267,2.8631776401161684,-2.8631776401161684,4.171875,5.4906436011904765,-0.007847087302555641,6.82789679368337,0.3510519800086816,0.0033622201132554133,0.027758049468199413,0.42920367320510344,31.6603071000427
25,1600,276,2.879701377451914,-2.879701377451914,4.3125,4.985714285714286,0.022826609512170155,6.653708875179291,0.39616677661736804,0.0027938622694515893,0.03059895895421505,0.42920367320510344,32.7874112999998
26,1664,252,2.993431996119787,-2.993431996119787,3.9375,5.65703125,-0.007693067658692598,6.308556795120239,0.3944018594920635,0.0005609625577562838,0.003969253972172737,0.42920367320510344,33.85280130000319
27,1728,279,3.567270529208722,-3.567270529208722,4.359375,4.856944444444444,-0.014485340332612395,7.446058789889018,0.3585881491502126,0.0016581557028985117,0.01013360513995091,0.42920367320510344,34.97905570000876
28,1792,247,2.0468750000000004,-2.0468750000000004,3.859375,5.400260416666667,-0.006069213151931763,8.253540694713593,0.3670870438218117,0.0007145512090573902,0.0040539654437452555,0.42920367320510344,36.04192680004053
29,1856,242,2.4200775253285087,-2.4200775253285087,3.78125,5.663151041666667,-0.0058888341300189495,4.86190465092659,0.37393055483698845,0.0016387707928515738,0.004146107472479343,0.42920367320510344,37.0719328999985
30,1920,248,2.377696447509998,-2.377696447509998,3.875,5.35297619047619,-0.010074184159748256,4.888831704854965,0.34699995815753937,0.001001901383006043,0.006119791767559946,0.42920367320510344,38.124572000000626
31,1984,239,2.0378180038802136,-2.0378180038802136,3.734375,5.199609375,-0.003214920579921454,3.6639250814914703,0.337949950248003,0.00040497158533980837,0.0029296875,0.42920367320510344,39.15078300004825
32,2048,252,3.4484236225480864,-3.4484236225480864,3.9375,5.852585565476191,-0.008850770886056125,14.09558367729187,0.37129486352205276,0.003943009318845725,0.01486895140260458,0.42920367320510344,40.23378370003775
33,2112,265,2.409914336602552,-2.409914336602552,4.140625,4.933444940476191,-0.043324527563527226,4.244740019241969,0.3085820948084195,0.0015366553226575281,0.015625,0.42920367320510344,41.38071130006574
